"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-20",,"50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-21",,"48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-22",,"55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-23",,"50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-24",,"50","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-25",,"48","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-26",,"45","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-27",,"48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-28",,"46","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-29",,"45","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-11-30",,"45","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-01",,"46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-02",,"44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-03",,"41","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-04",,"39","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-05",,"41","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-06",,"42","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-07",,"39","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-08",,"38","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-09",,"45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-10",,"46","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-11",,"42","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-12",,"42","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-13",,"37","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-14",,"39","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-15",,"39","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-16",,"45","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-17",,"36","24"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-18",,"37","24"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-19",,"45","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-20",,"45","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-21",,"39","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-22",,"37","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-23",,"42","19"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-24",,"36","16"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-25",,"40","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-26",,"47","22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-27",,"34","21"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-28",,"45","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-29",,"43","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-30",,"44","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1948-12-31",,"41","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-01",,"35","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-02",,"40","22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-03",,"40","17"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-04",,"42","20"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-05",,"41","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-06",,"49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-07",,"46","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-08",,"30","18"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-09",,"32","13"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-10",,"30","12"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-11",,"37","17"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-12",,"36","19"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-13",,"41","19"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-14",,"36","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-15",,"46","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-16",,"43","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-17",,"43","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-18",,"35","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-19",,"35","24"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-20",,"30","20"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-21",,"35","22"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-22",,"33","21"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-23",,"30","16"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-24",,"29","17"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-25",,"39","17"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-26",,"31","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-27",,"35","24"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-28",,"41","16"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-29",,"40","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-30",,"38","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-01-31",,"37","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-01",,"37","23"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-02",,"33","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-03",,"35","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-04",,"33","24"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-05",,"35","21"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-06",,"37","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-07",,"38","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-08",,"41","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-09",,"43","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-10",,"43","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-11",,"37","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-12",,"32","21"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-13",,"34","18"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-14",,"38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-15",,"42","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-16",,"48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-17",,"46","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-18",,"40","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-19",,"33","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-20",,"39","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-21",,"47","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-22",,"50","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-23",,"59","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-24",,"62","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-25",,"62","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-26",,"62","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-27",,"62","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-02-28",,"66","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-01",,"55","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-02",,"54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-03",,"61","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-04",,"58","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-05",,"57","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-06",,"53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-07",,"48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-08",,"48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-09",,"54","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-10",,"56","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-11",,"60","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-12",,"47","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-13",,"49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-14",,"48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-15",,"54","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-16",,"55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-17",,"58","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-18",,"63","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-19",,"55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-20",,"48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-21",,"52","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-22",,"53","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-23",,"55","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-24",,"54","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-25",,"53","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-26",,"52","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-27",,"52","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-28",,"51","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-29",,"43","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-30",,"49","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-03-31",,"55","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-01",,"46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-02",,"55","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-03",,"62","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-04",,"72","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-05",,"57","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-06",,"64","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-07",,"51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-08",,"60","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-09",,"71","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-10",,"67","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-11",,"58","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-12",,"58","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-13",,"55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-14",,"73","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-15",,"71","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-16",,"58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-17",,"54","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-18",,"53","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-19",,"55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-20",,"57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-21",,"54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-22",,"55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-23",,"58","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-24",,"59","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-25",,"59","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-26",,"69","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-27",,"63","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-28",,"61","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-29",,"52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-04-30",,"55","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-01",,"52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-02",,"54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-03",,"56","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-04",,"59","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-05",,"72","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-06",,"70","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-07",,"77","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-08",,"77","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-09",,"74","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-10",,"73","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-11",,"80","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-12",,"78","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-13",,"77","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-14",,"76","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-15",,"65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-16",,"59","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-17",,"65","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-18",,"78","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-19",,"61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-20",,"68","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-21",,"70","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-22",,"71","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-23",,"76","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-24",,"68","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-25",,"71","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-26",,"71","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-27",,"61","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-28",,"65","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-29",,"67","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-30",,"66","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-05-31",,"64","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-01",,"64","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-02",,"67","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-03",,"74","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-04",,"80","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-05",,"84","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-06",,"83","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-07",,"72","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-08",,"79","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-09",,"76","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-10",,"68","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-11",,"74","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-12",,"74","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-13",,"74","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-14",,"80","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-15",,"68","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-16",,"65","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-17",,"73","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-18",,"77","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-19",,"66","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-20",,"71","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-21",,"74","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-22",,"63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-23",,"68","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-24",,"64","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-25",,"64","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-26",,"63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-27",,"61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-28",,"61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-29",,"64","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-06-30",,"73","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-01",,"70","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-02",,"72","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-03",,"75","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-04",,"72","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-05",,"68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-06",,"69","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-07",,"74","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-08",,"80","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-09",,"83","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-10",,"82","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-11",,"75","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-12",,"83","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-13",,"86","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-14",,"85","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-15",,"78","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-16",,"72","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-17",,"77","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-18",,"68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-19",,"66","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-20",,"69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-21",,"71","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-22",,"68","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-23",,"66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-24",,"70","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-25",,"62","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-26",,"65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-27",,"69","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-28",,"75","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-29",,"80","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-30",,"80","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-07-31",,"86","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-01",,"92","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-02",,"74","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-03",,"71","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-04",,"73","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-05",,"74","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-06",,"66","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-07",,"67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-08",,"73","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-09",,"74","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-10",,"73","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-11",,"70","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-12",,"68","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-13",,"72","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-14",,"71","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-15",,"78","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-16",,"72","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-17",,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-18",,"77","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-19",,"81","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-20",,"73","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-21",,"73","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-22",,"75","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-23",,"76","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-24",,"70","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-25",,"71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-26",,"76","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-27",,"80","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-28",,"85","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-29",,"83","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-30",,"68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-08-31",,"75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-01",,"78","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-02",,"77","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-03",,"82","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-04",,"83","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-05",,"81","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-06",,"87","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-07",,"85","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-08",,"75","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-09",,"70","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-10",,"67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-11",,"68","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-12",,"76","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-13",,"79","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-14",,"61","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-15",,"60","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-16",,"62","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-17",,"61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-18",,"63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-19",,"62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-20",,"65","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-21",,"68","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-22",,"73","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-23",,"73","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-24",,"60","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-25",,"66","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-26",,"77","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-27",,"82","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-28",,"64","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-29",,"65","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-09-30",,"60","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-01",,"65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-02",,"65","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-03",,"56","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-04",,"54","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-05",,"61","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-06",,"53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-07",,"57","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-08",,"53","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","1949-10-09",,"60","43"
