"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2004-12-26","42","45","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2004-12-27","42","47","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2004-12-28","34","39","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2004-12-29","40","43","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2004-12-30","40","44","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2004-12-31","40","47","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-01","41","45","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-02","36","41","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-03","34","40","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-04","34","40","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-05","32","39","24"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-06","33","40","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-07","39","44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-08","39","44","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-09","35","37","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-10","33","38","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-11","31","39","23"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-12","42","45","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-13","36","40","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-14","33","38","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-15","32","37","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-16","38","44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-17","48","54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-18","57","60","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-19","56","62","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-20","52","54","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-21","55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-22","53","55","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-23","51","56","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-24","50","57","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-25","44","50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-26","45","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-27","47","53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-28","48","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-29","45","47","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-30","46","51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-01-31","48","54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-01","45","53","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-02","52","59","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-03","45","51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-04","46","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-05","40","44","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-06","40","43","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-07","41","46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-08","40","48","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-09","41","49","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-10","40","51","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-11","42","55","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-12","44","47","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-13","41","45","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-14","37","43","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-15","35","44","26"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-16","41","51","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-17","42","52","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-18","43","54","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-19","38","48","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-20","42","50","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-21","41","53","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-22","43","56","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-23","45","59","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-24","48","61","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-25","45","51","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-26","41","47","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-27","48","61","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-02-28","52","58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-01","53","60","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-02","50","55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-03","51","61","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-04","51","58","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-05","51","59","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-06","55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-07","57","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-08","56","67","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-09","53","58","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-10","55","63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-11","54","65","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-12","54","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-13","51","62","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-14","49","61","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-15","49","56","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-16","45","49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-17","47","53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-18","44","50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-19","46","55","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-20","48","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-21","43","49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-22","45","53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-23","47","56","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-24","48","54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-25","45","53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-26","47","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-27","48","52","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-28","44","47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-29","46","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-30","48","54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-03-31","48","54","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-01","47","53","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-02","47","55","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-03","47","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-04","46","52","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-05","50","58","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-06","54","62","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-07","47","54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-08","46","55","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-09","48","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-10","45","52","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-11","44","50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-12","43","49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-13","45","52","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-14","45","51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-15","46","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-16","49","55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-17","47","54","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-18","50","57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-19","51","62","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-20","53","64","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-21","54","61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-22","65","78","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-23","58","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-24","58","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-25","58","63","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-26","60","65","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-27","61","71","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-28","59","65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-29","52","54","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-04-30","56","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-01","59","70","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-02","57","62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-03","57","65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-04","59","66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-05","61","68","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-06","58","66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-07","55","61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-08","55","61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-09","55","58","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-10","57","63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-11","55","60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-12","58","63","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-13","60","69","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-14","62","69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-15","58","62","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-16","56","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-17","53","60","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-18","58","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-19","55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-20","54","59","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-21","53","61","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-22","53","59","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-23","54","63","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-24","58","66","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-25","64","77","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-26","73","89","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-27","74","89","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-28","65","76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-29","60","63","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-30","59","64","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-05-31","58","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-01","59","66","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-02","59","65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-03","56","61","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-04","57","64","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-05","56","62","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-06","55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-07","56","60","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-08","56","62","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-09","61","69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-10","58","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-11","57","64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-12","58","67","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-13","58","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-14","59","66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-15","59","68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-16","62","71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-17","62","70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-18","63","70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-19","65","76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-20","68","79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-21","63","70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-22","58","61","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-23","61","71","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-24","64","74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-25","64","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-26","59","64","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-27","59","64","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-28","61","66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-29","65","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-06-30","67","77","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-01","61","66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-02","60","64","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-03","63","75","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-04","66","79","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-05","65","74","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-06","63","68","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-07","63","71","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-08","58","60","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-09","62","70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-10","60","66","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-11","65","71","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-12","65","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-13","65","72","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-14","66","77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-15","63","69","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-16","64","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-17","70","82","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-18","73","87","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-19","64","74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-20","65","76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-21","69","81","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-22","65","73","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-23","65","75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-24","65","75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-25","67","79","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-26","71","86","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-27","74","87","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-28","70","81","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-29","70","82","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-30","71","85","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-07-31","71","85","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-01",,"72","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-02",,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-03",,"83","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-04",,"87","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-05",,"86","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-06",,"75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-07",,"80","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-08",,"80","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-09",,"74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-10",,"66","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-11",,"69","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-12",,"76","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-13",,"87","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-14",,"88","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-15",,"86","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-16",,"65","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-17",,"73","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-18",,"78","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-19",,"84","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-20",,"80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-21",,"76","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-22",,"75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-23",,"71","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-24",,"78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-25",,"84","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-26",,"82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-27",,"77","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-28",,"77","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-29",,"69","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-30",,"67","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-08-31",,"75","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-01",,"78","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-02",,"72","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-03",,"71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-04",,"68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-05",,"70","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-06",,"73","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-07",,"77","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-08",,"77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-09",,"67","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-10",,"62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-11",,"66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-12",,"68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-13",,"72","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-14",,"67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-15",,"65","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-16",,"63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-17",,"66","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-18",,"67","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-19",,"69","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-20",,"67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-21",,"66","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-22",,"63","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-23",,"64","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-24",,"65","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-25",,"70","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-26",,"71","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-27",,"67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-28",,"69","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-29",,"63","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-09-30",,"61","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-01",,"61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-02",,"55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-03",,"60","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-04",,"60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-05",,"65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-06",,"58","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-07",,"62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-08",,"59","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-09",,"63","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-10",,"57","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-11",,"62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-12",,"55","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-13",,"61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-14",,"69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-15",,"60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-16",,"58","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-17",,"66","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-18",,"56","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-19",,"60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-20",,"58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-21",,"68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-22",,"67","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-23",,"55","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-24",,"60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-25",,"63","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-26",,"55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-27",,"56","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-28",,"57","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-29",,"55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-30",,"57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-10-31",,"54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-01",,"50","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-02",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-03",,"48","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-04",,"48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-05",,"45","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-06",,"49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-07",,"49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-08",,"50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-09",,"54","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-10",,"53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-11",,"47","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-12",,"47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-13",,"51","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2005-11-14",,"48","35"
