"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-16","80","90","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-17","62","73","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-18","53","58","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-19","59","68","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-20","60","74","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-21","63","80","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-22","70","88","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-23","71","81","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-24","0","78","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-25","73","84","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-26","70","83","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-27","68","83","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-28","74","86","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-29","75","86","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-30","61","71","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-10-31","58","67","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-01","67","79","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-02","54","65","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-03","54","69","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-04","65","80","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-05","72","83","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-06","70","80","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-07","68","80","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-08","65","80","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-09","66","79","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-10","69","79","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-11","69","83","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-12","69","83","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-13","69","84","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-14","66","83","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-15","70","85","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-16","68","83","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-17","66","79","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-18","69","81","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-19","71","80","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-20","62","76","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-21","70","82","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-22","76","84","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-23","62","71","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-24","52","58","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-25","49","60","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-26","54","71","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-27","60","78","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-28","65","80","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-29","63","73","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-11-30","60","68","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-01","60","73","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-02","69","78","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-03","74","83","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-04","62","74","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-05","52","61","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-06","47","61","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-07","55","73","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-08","70","78","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-09","60","71","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-10","52","64","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-11","61","70","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-12","58","68","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-13","49","59","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-14","57","75","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-15","47","57","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-16","48","63","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-17","55","71","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-18","50","60","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-19","54","69","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-20","47","54","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-21","40","46","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-22","44","54","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-23","51","62","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-24","57","71","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-25","53","60","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-26","56","65","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-27","60","71","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-28","54","68","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-29","64","79","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-30","63","80","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1999-12-31","60","73","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-01","59","76","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-02","69","74","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-03","61","71","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-04","44","55","32",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-05","44","60","27",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-06","55","67","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-07","53","55","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-08","56","62","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-09","59","77","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-10","62","79","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-11","59","76","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-12","69","78","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-13","65","71","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-14","59","68","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-15","62","75","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-16","66","76","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-17","68","78","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-18","70","83","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-19","69","87","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-20","56","66","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-21","50","60","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-22","67","75","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-23","62","74","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-24","51","59","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-25","50","61","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-26","45","47","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-27","39","43","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-28","34","36","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-29","37","44","30",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-30","37","47","26",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-01-31","48","54","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-01","48","51","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-02","49","55","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-03","56","75","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-04","53","62","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-05","46","57","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-06","52","66","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-07","64","73","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-08","61","75","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-09","63","75","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-10","71","83","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-11","63","73","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-12","56","67","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-13","70","82","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-14","61","74","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-15","68","84","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-16","74","80","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-17","77","84","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-18","69","83","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-19","53","63","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-20","58","66","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-21","63","73","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-22","67","76","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-23","67","80","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-24","73","81","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-25","75","82","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-26","60","73","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-27","58","74","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-28","60","75","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-02-29","71","78","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-01","71","80","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-02","75","82","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-03","61","71","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-04","56","68","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-05","60","71","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-06","72","81","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-07","82","81","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-08","74","79","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-09","76","86","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-10","71","84","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-11","53","63","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-12","54","69","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-13","61","72","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-14","61","65","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-15","66","76","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-16","64","84","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-17","46","51","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-18","61","72","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-19","59","71","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-20","61","78","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-21","67","71","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-22","73","81","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-23","70","76","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-24","78","87","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-25","76","85","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-26","78","87","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-27","75","84","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-28","71","83","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-29","77","91","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-30","64","74","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-03-31","64","74","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-01","65","70","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-02","58","60","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-03","60","68","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-04","58","72","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-05","65","79","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-06","71","84","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-07","76","87","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-08","60","68","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-09","60","75","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-10","68","76","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-11","70","80","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-12","65","69","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-13","67","76","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-14","64","72","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-15","72","82","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-16","78","87","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-17","76","86","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-18","74","80","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-19","79","87","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-20","73","86","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-21","70","82","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-22","68","83","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-23","84","98","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-24","77","88","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-25","74","87","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-26","75","90","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-27","78","90","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-28","78","87","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-29","75","85","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-04-30","80","87","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-01","68","75","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-02","69","78","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-03","72","84","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-04","79","87","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-05","78","87","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-06","81","90","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-07","81","90","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-08","81","91","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-09","80","86","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-10","81","90","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-11","83","91","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-12","80","93","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-13","75","82","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-14","73","82","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-15","75","87","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-16","83","92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-17","81","89","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-18","82","88","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-19","75","87","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-20","71","79","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-21","78","91","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-22","82","95","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-23","83","94","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-24","85","96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-25","86","94","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-26","85","92","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-27","80","92","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-28","80","91","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-29","83","93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-30","85","96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-05-31","83","94","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-01","85","96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-02","84","95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-03","85","95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-04","77","85","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-05","79","86","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-06","77","88","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-07","75","86","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-08","76","87","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-09","73","75","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-10","79","88","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-11","81","90","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-12","82","89","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-13","81","89","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-14","83","90","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-15","82","89","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-16","84","92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-17","84","91","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-18","82","90","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-19","82","91","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-20","84","91","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-21","84","91","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-22","83","92","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-23","84","92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-24","83","93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-25","85","94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-26","84","93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-27","85","94","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-28","85","95","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-29","84","95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-06-30","84","95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-01","87","97","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-02","85","96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-03","86","96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-04","86","96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-05","85","96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-06","85","96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-07","87","99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-08","87","99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-09","85","98","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-10","88","99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-11","88","99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-12","89","101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-13","89","104","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-14","91","106","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-15","92","107","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-16","91","105","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-17","87","100","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-18","86","100","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-19","89","102","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-20","89","104","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-21","89","104","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-22","88","101","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-23","86","101","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-24","84","97","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-25","85","99","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-26","87","99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-27","87","97","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-28","86","98","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-29","86","99","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-30","82","92","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-07-31","84","94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-01","84","97","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-02","86","100","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-03","87","100","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-04","86","98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-05","87","99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-06","89","101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-07","88","100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-08","89","100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-09","88","99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-10","87","100","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-11","88","103","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-12","90","104","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-13","89","103","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-14","87","99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-15","84","91","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-16","87","100","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-17","88","103","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-18","88","102","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-19","87","100","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-20","86","99","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-21","88","101","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-22","85","96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-23","84","97","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-24","87","99","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-25","88","100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-26","87","100","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-27","87","100","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-28","89","101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-29","88","101","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-30","88","103","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-08-31","93","107","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-01","94","107","80",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-02","93","107","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-03","92","108","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-04","95","110","79",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-05","95","112","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-06","87","99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-07","84","97","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-08","82","91","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-09","87","97","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-10","88","101","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-11","90","102","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-12","88","100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-13","81","90","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-14","84","94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-15","84","96","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-16","80","89","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-17","74","89","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-18","75","93","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-19","80","94","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-20","86","98","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-21","78","87","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-22","87","98","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-23","90","100","80",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-24","75","91","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-25","62","71","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-26","63","76","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-27","66","80","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2000-09-28","70","85","54",
